1 0
1.14938 -0.102456
1.07484 -0.0336437
1.14938 -0.102456
1.2975 -0.262562
1.22359 -0.149029
1.2975 -0.262562
1.44437 -0.345997
1.37109 -0.306898
1.44437 -0.345997
1.59 -0.402548
1.51734 -0.369262
1.59 -0.402548
1.73438 -0.425231
1.66234 -0.412448
1.73438 -0.425231
1.8775 -0.433148
1.80609 -0.434905
1.8775 -0.433148
2.01938 -0.434233
1.94859 -0.430321
2.01938 -0.434233
2.16 -0.42974
2.08984 -0.439483
2.16 -0.42974
2.29937 -0.429721
2.22984 -0.426777
2.29937 -0.429721
2.4375 -0.426085
2.36859 -0.433382
2.4375 -0.426085
2.57437 -0.428864
2.50609 -0.426897
2.57437 -0.428864
2.71 -0.428683
2.64234 -0.431272
2.71 -0.428683
2.84437 -0.432791
2.77734 -0.432669
2.84437 -0.432791
2.9775 -0.43494
2.91109 -0.433642
2.9775 -0.43494
3.10938 -0.437879
3.04359 -0.440044
3.10938 -0.437879
3.24 -0.440835
3.17484 -0.437927
3.24 -0.440835
3.36937 -0.441654
3.30484 -0.445042
3.36937 -0.441654
3.4975 -0.44405
3.43359 -0.441537
3.4975 -0.44405
3.62438 -0.442891
3.56109 -0.446294
3.62438 -0.442891
3.75 -0.444145
3.68734 -0.443345
3.75 -0.444145
3.87438 -0.441882
3.81234 -0.444249
3.87438 -0.441882
3.9975 -0.441833
3.93609 -0.443231
3.9975 -0.441833
4.11937 -0.439567
4.05859 -0.440623
4.11937 -0.439567
4.24 -0.438756
4.17984 -0.441919
4.24 -0.438756
4.35938 -0.437525
4.29984 -0.437202
4.35938 -0.437525
4.4775 -0.436308
4.41859 -0.440142
4.4775 -0.436308
4.59438 -0.436251
4.53609 -0.435166
4.59438 -0.436251
4.71 -0.43498
4.65234 -0.438421
4.71 -0.43498
4.82437 -0.435841
4.76734 -0.434703
4.82437 -0.435841
4.9375 -0.434712
4.88109 -0.437143
4.9375 -0.434712
5.04938 -0.43615
4.99359 -0.435704
5.04938 -0.43615
5.16 -0.43542
5.10484 -0.436532
5.16 -0.43542
5.26938 -0.436942
5.21484 -0.437596
5.26938 -0.436942
5.3775 -0.43666
5.32359 -0.436496
5.3775 -0.43666
5.48438 -0.437795
5.43109 -0.439427
5.48438 -0.437795
5.59 -0.437806
5.53734 -0.436737
5.59 -0.437806
5.69437 -0.438365
5.64234 -0.440779
5.69437 -0.438365
5.7975 -0.438639
5.74609 -0.437181
5.7975 -0.438639
5.89938 -0.438712
5.84859 -0.441463
5.89938 -0.438712
6 -0.439312
5.94984 -0.437852
6 -0.439312
6.09938 -0.439194
6.04984 -0.441729
6.09938 -0.439194
6.1975 -0.43977
6.14859 -0.438716
6.1975 -0.43977
6.29437 -0.439246
6.24609 -0.441475
6.29437 -0.439246
6.39 -0.439418
6.34234 -0.439059
6.39 -0.439418
6.48438 -0.438668
6.43734 -0.440492
6.48438 -0.438668
6.5775 -0.438582
6.53109 -0.43884
6.5775 -0.438582
6.66937 -0.438006
6.62359 -0.439344
6.66937 -0.438006
6.76 -0.438162
6.71484 -0.438661
6.76 -0.438162
6.84938 -0.438337
6.80484 -0.439025
6.84938 -0.438337
6.9375 -0.439064
6.89359 -0.439511
6.9375 -0.439064
7.02438 -0.439948
6.98109 -0.440162
7.02438 -0.439948
7.11 -0.441006
7.06734 -0.441408
7.11 -0.441006
7.19437 -0.442166
7.15234 -0.442237
7.19437 -0.442166
7.2775 -0.443277
7.23609 -0.443684
7.2775 -0.443277
7.35938 -0.444449
7.31859 -0.444543
7.35938 -0.444449
7.44 -0.445461
7.39984 -0.4459
7.44 -0.445461
7.51938 -0.446508
7.47984 -0.446705
7.51938 -0.446508
7.5975 -0.447169
7.55859 -0.44772
7.5975 -0.447169
7.67438 -0.447398
7.63609 -0.448023
7.67438 -0.447398
7.75 -0.446955
7.71234 -0.447964
7.75 -0.446955
7.82437 -0.445944
7.78734 -0.447095
7.82437 -0.445944
7.8975 -0.444164
7.86109 -0.445682
7.8975 -0.444164
7.96938 -0.441751
7.93359 -0.443486
7.96938 -0.441751
8.04 -0.438814
8.00484 -0.440582
8.04 -0.438814
8.10938 -0.435332
8.07484 -0.437269
8.10938 -0.435332
8.1775 -0.431913
8.14359 -0.433821
8.1775 -0.431913
8.24437 -0.428916
8.21109 -0.430164
8.24437 -0.428916
8.31 -0.425909
8.27734 -0.427019
8.31 -0.425909
8.37438 -0.424217
8.34234 -0.425373
8.37438 -0.424217
8.4375 -0.425988
8.40609 -0.424681
8.4375 -0.425988
8.49938 -0.429499
8.46859 -0.42575
8.49938 -0.429499
8.56 -0.435079
8.52984 -0.433165
8.56 -0.435079
8.61937 -0.453139
8.58984 -0.445989
8.61937 -0.453139
8.6775 -0.482432
8.64859 -0.460301
8.6775 -0.482432
8.73438 -0.505402
8.70609 -0.49118
8.73438 -0.505402
8.79 -0.555347
8.76234 -0.551446
8.79 -0.555347
8.84437 -0.689445
8.81734 -0.608476
8.84437 -0.689445
8.8975 -0.868035
8.87109 -0.673719
8.8975 -0.868035
8.94937 -0.560601
8.92359 -0.804473
8.94937 -0.560601
9 0
8.97484 -1.79736
