1 0
1.04993 -0.051577
1.02498 0.10796
1.04993 -0.051577
1.09972 -0.0652902
1.07484 0.0363861
1.09972 -0.0652902
1.14938 -0.079195
1.12457 -0.0118599
1.14938 -0.079195
1.19889 -0.0956177
1.17415 -0.0482539
1.19889 -0.0956177
1.24826 -0.113678
1.22359 -0.0785861
1.24826 -0.113678
1.2975 -0.13251
1.2729 -0.105297
1.2975 -0.13251
1.3466 -0.151493
1.32207 -0.129578
1.3466 -0.151493
1.39556 -0.170222
1.37109 -0.152032
1.39556 -0.170222
1.44437 -0.188441
1.41998 -0.172996
1.44437 -0.188441
1.49306 -0.206003
1.46873 -0.192649
1.49306 -0.206003
1.5416 -0.222812
1.51734 -0.2111
1.5416 -0.222812
1.59 -0.238826
1.56582 -0.228438
1.59 -0.238826
1.63826 -0.254033
1.61415 -0.244726
1.63826 -0.254033
1.68639 -0.268446
1.66234 -0.260028
1.68639 -0.268446
1.73438 -0.282084
1.7104 -0.27441
1.73438 -0.282084
1.78222 -0.294974
1.75832 -0.28793
1.78222 -0.294974
1.82993 -0.307151
1.80609 -0.300642
1.82993 -0.307151
1.8775 -0.31865
1.85373 -0.312607
1.8775 -0.31865
1.92493 -0.329505
1.90123 -0.323871
1.92493 -0.329505
1.97222 -0.339748
1.94859 -0.33448
1.97222 -0.339748
2.01938 -0.349411
1.99582 -0.344476
2.01938 -0.349411
2.06639 -0.35852
2.0429 -0.353889
2.06639 -0.35852
2.11326 -0.367102
2.08984 -0.362754
2.11326 -0.367102
2.16 -0.375185
2.13665 -0.3711
2.16 -0.375185
2.2066 -0.382789
2.18332 -0.378952
2.2066 -0.382789
2.25306 -0.389937
2.22984 -0.386332
2.25306 -0.389937
2.29937 -0.39665
2.27623 -0.393267
2.29937 -0.39665
2.34556 -0.402954
2.32248 -0.399779
2.34556 -0.402954
2.3916 -0.408865
2.36859 -0.405889
2.3916 -0.408865
2.4375 -0.414406
2.41457 -0.41162
2.4375 -0.414406
2.48326 -0.419598
2.4604 -0.416989
2.48326 -0.419598
2.52889 -0.424462
2.50609 -0.422019
2.52889 -0.424462
2.57437 -0.429015
2.55165 -0.426729
2.57437 -0.429015
2.61972 -0.433275
2.59707 -0.431137
2.61972 -0.433275
2.66493 -0.43726
2.64234 -0.435259
2.66493 -0.43726
2.71 -0.440985
2.68748 -0.439114
2.71 -0.440985
2.75493 -0.444465
2.73248 -0.442716
2.75493 -0.444465
2.79972 -0.447714
2.77734 -0.446081
2.79972 -0.447714
2.84437 -0.450746
2.82207 -0.449223
2.84437 -0.450746
2.88889 -0.453574
2.86665 -0.452154
2.88889 -0.453574
2.93326 -0.456208
2.91109 -0.454886
2.93326 -0.456208
2.9775 -0.458663
2.9554 -0.457431
2.9775 -0.458663
3.0216 -0.460945
2.99957 -0.459799
3.0216 -0.460945
3.06556 -0.463066
3.04359 -0.462
3.06556 -0.463066
3.10938 -0.465035
3.08748 -0.464045
3.10938 -0.465035
3.15306 -0.466859
3.13123 -0.465941
3.15306 -0.466859
3.1966 -0.468547
3.17484 -0.467698
3.1966 -0.468547
3.24 -0.470107
3.21832 -0.469322
3.24 -0.470107
3.28326 -0.471544
3.26165 -0.470821
3.28326 -0.471544
3.32639 -0.472867
3.30484 -0.472201
3.32639 -0.472867
3.36937 -0.474081
3.3479 -0.47347
3.36937 -0.474081
3.41222 -0.475192
3.39082 -0.474633
3.41222 -0.475192
3.45493 -0.476206
3.43359 -0.475694
3.45493 -0.476206
3.4975 -0.477127
3.47623 -0.476661
3.4975 -0.477127
3.53993 -0.477959
3.51873 -0.477537
3.53993 -0.477959
3.58222 -0.478708
3.56109 -0.478328
3.58222 -0.478708
3.62438 -0.479377
3.60332 -0.479038
3.62438 -0.479377
3.66639 -0.479971
3.6454 -0.47967
3.66639 -0.479971
3.70826 -0.480494
3.68734 -0.480229
3.70826 -0.480494
3.75 -0.48095
3.72915 -0.480718
3.75 -0.48095
3.7916 -0.481342
3.77082 -0.481141
3.7916 -0.481342
3.83306 -0.481672
3.81234 -0.481501
3.83306 -0.481672
3.87438 -0.481945
3.85373 -0.481803
3.87438 -0.481945
3.91556 -0.482162
3.89498 -0.482048
3.91556 -0.482162
3.9566 -0.482328
3.93609 -0.482241
3.9566 -0.482328
3.9975 -0.482447
3.97707 -0.482384
3.9975 -0.482447
4.03826 -0.482522
4.0179 -0.48248
4.03826 -0.482522
4.07889 -0.482556
4.05859 -0.482534
4.07889 -0.482556
4.11937 -0.482555
4.09915 -0.482549
4.11937 -0.482555
4.15972 -0.482522
4.13957 -0.482532
4.15972 -0.482522
4.19993 -0.482466
4.17984 -0.482489
4.19993 -0.482466
4.24 -0.482392
4.21998 -0.482426
4.24 -0.482392
4.27993 -0.482308
4.25998 -0.48235
4.27993 -0.482308
4.31972 -0.48222
4.29984 -0.482265
4.31972 -0.48222
4.35938 -0.482132
4.33957 -0.482177
4.35938 -0.482132
4.39889 -0.482046
4.37915 -0.48209
4.39889 -0.482046
4.43826 -0.481962
4.41859 -0.482004
4.43826 -0.481962
4.4775 -0.48188
4.4579 -0.481922
4.4775 -0.48188
4.5166 -0.481799
4.49707 -0.481841
4.5166 -0.481799
4.55556 -0.481719
4.53609 -0.481762
4.55556 -0.481719
4.59438 -0.481641
4.57498 -0.481683
4.59438 -0.481641
4.63306 -0.481564
4.61373 -0.481605
4.63306 -0.481564
4.6716 -0.48149
4.65234 -0.481528
4.6716 -0.48149
4.71 -0.481417
4.69082 -0.481454
4.71 -0.481417
4.74826 -0.481345
4.72915 -0.481382
4.74826 -0.481345
4.78639 -0.481274
4.76734 -0.481312
4.78639 -0.481274
4.82437 -0.481205
4.8054 -0.481243
4.82437 -0.481205
4.86222 -0.481138
4.84332 -0.481175
4.86222 -0.481138
4.89993 -0.481072
4.88109 -0.481107
4.89993 -0.481072
4.9375 -0.481007
4.91873 -0.48104
4.9375 -0.481007
4.97493 -0.480942
4.95623 -0.480975
4.97493 -0.480942
5.01222 -0.480877
4.99359 -0.480911
5.01222 -0.480877
5.04938 -0.480814
5.03082 -0.480848
5.04938 -0.480814
5.08639 -0.480752
5.0679 -0.480786
5.08639 -0.480752
5.12326 -0.480692
5.10484 -0.480724
5.12326 -0.480692
5.16 -0.480632
5.14165 -0.480663
5.16 -0.480632
5.1966 -0.480572
5.17832 -0.480602
5.1966 -0.480572
5.23306 -0.480511
5.21484 -0.480542
5.23306 -0.480511
5.26938 -0.48045
5.25123 -0.480483
5.26938 -0.48045
5.30556 -0.480391
5.28748 -0.480424
5.30556 -0.480391
5.3416 -0.480333
5.32359 -0.480365
5.3416 -0.480333
5.3775 -0.480275
5.35957 -0.480305
5.3775 -0.480275
5.41326 -0.480215
5.3954 -0.480245
5.41326 -0.480215
5.44889 -0.480155
5.43109 -0.480186
5.44889 -0.480155
5.48438 -0.480095
5.46665 -0.480128
5.48438 -0.480095
5.51972 -0.480035
5.50207 -0.480068
5.51972 -0.480035
5.55493 -0.479974
5.53734 -0.480007
5.55493 -0.479974
5.59 -0.479913
5.57248 -0.479945
5.59 -0.479913
5.62493 -0.479851
5.60748 -0.479882
5.62493 -0.479851
5.65972 -0.479786
5.64234 -0.47982
5.65972 -0.479786
5.69437 -0.479721
5.67707 -0.479756
5.69437 -0.479721
5.72889 -0.479655
5.71165 -0.479691
5.72889 -0.479655
5.76326 -0.479588
5.74609 -0.479624
5.76326 -0.479588
5.7975 -0.479519
5.7804 -0.479555
5.7975 -0.479519
5.8316 -0.479446
5.81457 -0.479484
5.8316 -0.479446
5.86556 -0.47937
5.84859 -0.479411
5.86556 -0.47937
5.89938 -0.479291
5.88248 -0.479334
5.89938 -0.479291
5.93306 -0.479209
5.91623 -0.479253
5.93306 -0.479209
5.9666 -0.479125
5.94984 -0.479169
5.9666 -0.479125
6 -0.479038
5.98332 -0.479083
6 -0.479038
6.03326 -0.47895
6.01665 -0.478997
6.03326 -0.47895
6.06639 -0.478861
6.04984 -0.47891
6.06639 -0.478861
6.09938 -0.478765
6.0829 -0.478818
6.09938 -0.478765
6.13222 -0.478655
6.11582 -0.478714
6.13222 -0.478655
6.16493 -0.478517
6.14859 -0.478587
6.16493 -0.478517
6.1975 -0.478344
6.18123 -0.47843
6.1975 -0.478344
6.22993 -0.47813
6.21373 -0.478235
6.22993 -0.47813
6.26222 -0.477873
6.24609 -0.478
6.26222 -0.477873
6.29437 -0.477579
6.27832 -0.477725
6.29437 -0.477579
6.32639 -0.47725
6.3104 -0.477414
6.32639 -0.47725
6.35826 -0.47689
6.34234 -0.47707
6.35826 -0.47689
6.39 -0.4765
6.37415 -0.476695
6.39 -0.4765
6.4216 -0.476081
6.40582 -0.47629
6.4216 -0.476081
6.45306 -0.475632
6.43734 -0.475856
6.45306 -0.475632
6.48438 -0.475154
6.46873 -0.475393
6.48438 -0.475154
6.51556 -0.474647
6.49998 -0.4749
6.51556 -0.474647
6.5466 -0.474113
6.53109 -0.47438
6.5466 -0.474113
6.5775 -0.473552
6.56207 -0.473832
6.5775 -0.473552
6.60826 -0.472965
6.5929 -0.473258
6.60826 -0.472965
6.63889 -0.472353
6.62359 -0.472659
6.63889 -0.472353
6.66937 -0.471715
6.65415 -0.472034
6.66937 -0.471715
6.69972 -0.471053
6.68457 -0.471384
6.69972 -0.471053
6.72993 -0.470366
6.71484 -0.470709
6.72993 -0.470366
6.76 -0.469656
6.74498 -0.470011
6.76 -0.469656
6.78993 -0.468923
6.77498 -0.469289
6.78993 -0.468923
6.81972 -0.468167
6.80484 -0.468545
6.81972 -0.468167
6.84938 -0.467389
6.83457 -0.467778
6.84938 -0.467389
6.87889 -0.466589
6.86415 -0.466989
6.87889 -0.466589
6.90826 -0.465768
6.89359 -0.466179
6.90826 -0.465768
6.9375 -0.464926
6.9229 -0.465347
6.9375 -0.464926
6.9666 -0.464064
6.95207 -0.464495
6.9666 -0.464064
6.99556 -0.463182
6.98109 -0.463623
6.99556 -0.463182
7.02438 -0.46228
7.00998 -0.462731
7.02438 -0.46228
7.05306 -0.46136
7.03873 -0.46182
7.05306 -0.46136
7.0816 -0.46042
7.06734 -0.46089
7.0816 -0.46042
7.11 -0.459463
7.09582 -0.459941
7.11 -0.459463
7.13826 -0.458487
7.12415 -0.458975
7.13826 -0.458487
7.16639 -0.457494
7.15234 -0.457991
7.16639 -0.457494
7.19437 -0.456485
7.1804 -0.456989
7.19437 -0.456485
7.22222 -0.455458
7.20832 -0.455971
7.22222 -0.455458
7.24993 -0.454416
7.23609 -0.454937
7.24993 -0.454416
7.2775 -0.453359
7.26373 -0.453887
7.2775 -0.453359
7.30493 -0.452286
7.29123 -0.452822
7.30493 -0.452286
7.33222 -0.451199
7.31859 -0.451743
7.33222 -0.451199
7.35938 -0.450098
7.34582 -0.450648
7.35938 -0.450098
7.38639 -0.448984
7.3729 -0.449541
7.38639 -0.448984
7.41326 -0.447857
7.39984 -0.44842
7.41326 -0.447857
7.44 -0.446718
7.42665 -0.447287
7.44 -0.446718
7.4666 -0.445567
7.45332 -0.446142
7.4666 -0.445567
7.49306 -0.444405
7.47984 -0.444986
7.49306 -0.444405
7.51938 -0.443233
7.50623 -0.44382
7.51938 -0.443233
7.54556 -0.442052
7.53248 -0.442643
7.54556 -0.442052
7.5716 -0.440862
7.55859 -0.441458
7.5716 -0.440862
7.5975 -0.439665
7.58457 -0.440263
7.5975 -0.439665
7.62326 -0.43846
7.6104 -0.439062
7.62326 -0.43846
7.64889 -0.43725
7.63609 -0.437855
7.64889 -0.43725
7.67438 -0.436034
7.66165 -0.436642
7.67438 -0.436034
7.69972 -0.434816
7.68707 -0.435425
7.69972 -0.434816
7.72493 -0.433595
7.71234 -0.434206
7.72493 -0.433595
7.75 -0.432374
7.73748 -0.432984
7.75 -0.432374
7.77493 -0.431153
7.76248 -0.431763
7.77493 -0.431153
7.79972 -0.429935
7.78734 -0.430544
7.79972 -0.429935
7.82437 -0.428722
7.81207 -0.429328
7.82437 -0.428722
7.84889 -0.427515
7.83665 -0.428119
7.84889 -0.427515
7.87326 -0.426318
7.86109 -0.426917
7.87326 -0.426318
7.8975 -0.425132
7.8854 -0.425725
7.8975 -0.425132
7.9216 -0.423961
7.90957 -0.424547
7.9216 -0.423961
7.94556 -0.422809
7.93359 -0.423385
7.94556 -0.422809
7.96938 -0.421677
7.95748 -0.422243
7.96938 -0.421677
7.99306 -0.420571
7.98123 -0.421125
7.99306 -0.420571
8.0166 -0.419496
8.00484 -0.420034
8.0166 -0.419496
8.04 -0.418456
8.02832 -0.418976
8.04 -0.418456
8.06326 -0.417457
8.05165 -0.417956
8.06326 -0.417457
8.08639 -0.416505
8.07484 -0.416981
8.08639 -0.416505
8.10938 -0.415609
8.0979 -0.416057
8.10938 -0.415609
8.13222 -0.414777
8.12082 -0.415193
8.13222 -0.414777
8.15493 -0.414017
8.14359 -0.414397
8.15493 -0.414017
8.1775 -0.413341
8.16623 -0.413679
8.1775 -0.413341
8.19993 -0.41276
8.18873 -0.41305
8.19993 -0.41276
8.22222 -0.412288
8.21109 -0.412524
8.22222 -0.412288
8.24437 -0.41194
8.23332 -0.412114
8.24437 -0.41194
8.26639 -0.411733
8.2554 -0.411836
8.26639 -0.411733
8.28826 -0.411686
8.27734 -0.41171
8.28826 -0.411686
8.31 -0.411822
8.29915 -0.411755
8.31 -0.411822
8.3316 -0.412165
8.32082 -0.411995
8.3316 -0.412165
8.35306 -0.412743
8.34234 -0.412457
8.35306 -0.412743
8.37438 -0.413588
8.36373 -0.413169
8.37438 -0.413588
8.39556 -0.414734
8.38498 -0.414166
8.39556 -0.414734
8.4166 -0.416223
8.40609 -0.415486
8.4166 -0.416223
8.4375 -0.418099
8.42707 -0.417171
8.4375 -0.418099
8.45826 -0.420413
8.4479 -0.419268
8.45826 -0.420413
8.47889 -0.423223
8.46859 -0.421833
8.47889 -0.423223
8.49938 -0.426592
8.48915 -0.424926
8.49938 -0.426592
8.51972 -0.430588
8.50957 -0.428612
8.51972 -0.430588
8.53993 -0.435293
8.52984 -0.432965
8.53993 -0.435293
8.56 -0.44079
8.54998 -0.438069
8.56 -0.44079
8.57993 -0.447172
8.56998 -0.444012
8.57993 -0.447172
8.59972 -0.454539
8.58984 -0.45089
8.59972 -0.454539
8.61937 -0.462997
8.60957 -0.458811
8.61937 -0.462997
8.63889 -0.472662
8.62915 -0.467876
8.63889 -0.472662
8.65826 -0.483638
8.64859 -0.4782
8.65826 -0.483638
8.6775 -0.496048
8.6679 -0.489903
8.6775 -0.496048
8.6966 -0.50999
8.68707 -0.503092
8.6966 -0.50999
8.71556 -0.525558
8.70609 -0.517859
8.71556 -0.525558
8.73438 -0.542828
8.72498 -0.534303
8.73438 -0.542828
8.75306 -0.561843
8.74373 -0.552477
8.75306 -0.561843
8.7716 -0.582613
8.76234 -0.572402
8.7716 -0.582613
8.79 -0.605096
8.78082 -0.594066
8.79 -0.605096
8.80826 -0.629193
8.79915 -0.617364
8.80826 -0.629193
8.82639 -0.65475
8.81734 -0.642162
8.82639 -0.65475
8.84437 -0.681535
8.8354 -0.668268
8.84437 -0.681535
8.86222 -0.709448
8.85332 -0.695401
8.86222 -0.709448
8.87993 -0.73815
8.87109 -0.72325
8.87993 -0.73815
8.8975 -0.767034
8.88873 -0.751727
8.8975 -0.767034
8.91493 -0.798952
8.90623 -0.781084
8.91493 -0.798952
8.93222 -0.833628
8.92359 -0.811402
8.93222 -0.833628
